,datetime,value,unique_id
2648,1987-04-02,183.103,Rio Guayllabamba
2649,1987-04-03,218.119,Rio Guayllabamba
2650,1987-04-04,317.384,Rio Guayllabamba
2651,1987-04-05,328.91,Rio Guayllabamba
2652,1987-04-06,245.818,Rio Guayllabamba
2653,1987-04-07,200.031,Rio Guayllabamba
2654,1987-04-08,123.675,Rio Guayllabamba
2655,1987-04-09,127.189,Rio Guayllabamba
2656,1987-04-10,163.094,Rio Guayllabamba
2657,1987-04-11,178.536,Rio Guayllabamba
2658,1987-04-12,163.465,Rio Guayllabamba
2659,1987-04-13,119.203,Rio Guayllabamba
2660,1987-04-14,108.781,Rio Guayllabamba
2661,1987-04-15,110.594,Rio Guayllabamba
2662,1987-04-16,137.903,Rio Guayllabamba
2663,1987-04-17,160.678,Rio Guayllabamba
2664,1987-04-18,136.427,Rio Guayllabamba
2665,1987-04-19,102.392,Rio Guayllabamba
2666,1987-04-20,128.697,Rio Guayllabamba
2667,1987-04-21,149.345,Rio Guayllabamba
2668,1987-04-22,119.364,Rio Guayllabamba
2669,1987-04-23,135.839,Rio Guayllabamba
2670,1987-04-24,183.645,Rio Guayllabamba
2671,1987-04-25,220.134,Rio Guayllabamba
2672,1987-04-26,198.478,Rio Guayllabamba
2673,1987-04-27,186.567,Rio Guayllabamba
2674,1987-04-28,213.823,Rio Guayllabamba
2675,1987-04-29,209.53,Rio Guayllabamba
2676,1987-04-30,342.691,Rio Guayllabamba
2677,1987-05-01,522.264,Rio Guayllabamba
2678,1987-05-02,436.492,Rio Guayllabamba
2679,1987-05-03,279.881,Rio Guayllabamba
2680,1987-05-04,196.98,Rio Guayllabamba
2681,1987-05-05,182.243,Rio Guayllabamba
2682,1987-05-06,244.263,Rio Guayllabamba
2683,1987-05-07,281.562,Rio Guayllabamba
2684,1987-05-08,186.576,Rio Guayllabamba
2685,1987-05-09,196.094,Rio Guayllabamba
2686,1987-05-10,156.083,Rio Guayllabamba
2687,1987-05-11,164.946,Rio Guayllabamba
2688,1987-05-12,163.897,Rio Guayllabamba
2689,1987-05-13,130.269,Rio Guayllabamba
2690,1987-05-14,137.941,Rio Guayllabamba
2691,1987-05-15,147.051,Rio Guayllabamba
2692,1987-05-16,144.825,Rio Guayllabamba
2693,1987-05-17,153.429,Rio Guayllabamba
2694,1987-05-18,191.744,Rio Guayllabamba
2695,1987-05-19,190.235,Rio Guayllabamba
2696,1987-05-20,132.588,Rio Guayllabamba
2697,1987-05-21,156.58,Rio Guayllabamba
2698,1987-05-22,234.346,Rio Guayllabamba
2699,1987-05-23,254.164,Rio Guayllabamba
2700,1987-05-24,207.847,Rio Guayllabamba
2701,1987-05-25,244.776,Rio Guayllabamba
2702,1987-05-26,164.168,Rio Guayllabamba
2703,1987-05-27,135.83,Rio Guayllabamba
2704,1987-05-28,149.676,Rio Guayllabamba
2705,1987-05-29,105.734,Rio Guayllabamba
2706,1987-05-30,92.877,Rio Guayllabamba
2707,1987-05-31,92.68,Rio Guayllabamba
2708,1987-06-01,89.775,Rio Guayllabamba
2709,1987-06-02,97.698,Rio Guayllabamba
2710,1987-06-03,98.85,Rio Guayllabamba
2711,1987-06-04,103.123,Rio Guayllabamba
2712,1987-06-05,114.72,Rio Guayllabamba
2713,1987-06-06,120.946,Rio Guayllabamba
2714,1987-06-07,113.083,Rio Guayllabamba
2715,1987-06-08,97.644,Rio Guayllabamba
2716,1987-06-09,93.747,Rio Guayllabamba
2717,1987-06-10,97.396,Rio Guayllabamba
2718,1987-06-11,108.011,Rio Guayllabamba
2719,1987-06-12,84.943,Rio Guayllabamba
2720,1987-06-13,77.882,Rio Guayllabamba
2721,1987-06-14,88.096,Rio Guayllabamba
2722,1987-06-15,108.919,Rio Guayllabamba
2723,1987-06-16,95.585,Rio Guayllabamba
2724,1987-06-17,80.181,Rio Guayllabamba
2725,1987-06-18,73.932,Rio Guayllabamba
2726,1987-06-19,73.723,Rio Guayllabamba
2727,1987-06-20,75.617,Rio Guayllabamba
2728,1987-06-21,81.239,Rio Guayllabamba
2729,1987-06-22,68.727,Rio Guayllabamba
2730,1987-06-23,65.264,Rio Guayllabamba
2731,1987-06-24,68.054,Rio Guayllabamba
2732,1987-06-25,71.184,Rio Guayllabamba
2733,1987-06-26,80.081,Rio Guayllabamba
2734,1987-06-27,84.823,Rio Guayllabamba
2735,1987-06-28,81.507,Rio Guayllabamba
2736,1987-06-29,63.44,Rio Guayllabamba
2737,1987-06-30,58.898,Rio Guayllabamba
2738,1987-07-01,63.237,Rio Guayllabamba
2739,1987-07-02,65.926,Rio Guayllabamba
2740,1987-07-03,61.695,Rio Guayllabamba
2741,1987-07-04,58.429,Rio Guayllabamba
2742,1987-07-05,60.839,Rio Guayllabamba
2743,1987-07-06,64.391,Rio Guayllabamba
2744,1987-07-07,58.811,Rio Guayllabamba
2745,1987-07-08,51.211,Rio Guayllabamba
2746,1987-07-09,49.996,Rio Guayllabamba
2747,1987-07-10,50.291,Rio Guayllabamba
2748,1987-07-11,50.788,Rio Guayllabamba
2749,1987-07-12,54.238,Rio Guayllabamba
2750,1987-07-13,55.969,Rio Guayllabamba
2751,1987-07-14,60.95,Rio Guayllabamba
2752,1987-07-15,53.848,Rio Guayllabamba
2753,1987-07-16,46.42,Rio Guayllabamba
2754,1987-07-17,50.193,Rio Guayllabamba
2755,1987-07-18,56.235,Rio Guayllabamba
2756,1987-07-19,53.704,Rio Guayllabamba
2757,1987-07-20,46.767,Rio Guayllabamba
2758,1987-07-21,44.502,Rio Guayllabamba
2759,1987-07-22,44.302,Rio Guayllabamba
2760,1987-07-23,47.399,Rio Guayllabamba
2761,1987-07-24,63.412,Rio Guayllabamba
2762,1987-07-25,76.96,Rio Guayllabamba
2763,1987-07-26,73.701,Rio Guayllabamba
2764,1987-07-27,67.269,Rio Guayllabamba
2765,1987-07-28,71.693,Rio Guayllabamba
2766,1987-07-29,64.504,Rio Guayllabamba
2767,1987-07-30,68.056,Rio Guayllabamba
2768,1987-07-31,72.919,Rio Guayllabamba
2769,1987-08-01,82.708,Rio Guayllabamba
2770,1987-08-02,114.803,Rio Guayllabamba
2771,1987-08-03,142.667,Rio Guayllabamba
2772,1987-08-04,118.416,Rio Guayllabamba
2773,1987-08-05,67.05,Rio Guayllabamba
2774,1987-08-06,79.702,Rio Guayllabamba
2775,1987-08-07,80.747,Rio Guayllabamba
2776,1987-08-08,49.479,Rio Guayllabamba
2777,1987-08-09,58.068,Rio Guayllabamba
2778,1987-08-10,89.207,Rio Guayllabamba
2779,1987-08-11,78.858,Rio Guayllabamba
2780,1987-08-12,61.247,Rio Guayllabamba
2781,1987-08-13,64.317,Rio Guayllabamba
2782,1987-08-14,49.129,Rio Guayllabamba
2783,1987-08-15,40.037,Rio Guayllabamba
2784,1987-08-16,33.918,Rio Guayllabamba
2785,1987-08-17,37.18,Rio Guayllabamba
2786,1987-08-18,37.965,Rio Guayllabamba
2787,1987-08-19,37.949,Rio Guayllabamba
2788,1987-08-20,39.859,Rio Guayllabamba
2789,1987-08-21,36.769,Rio Guayllabamba
2790,1987-08-22,38.16,Rio Guayllabamba
2791,1987-08-23,36.662,Rio Guayllabamba
2792,1987-08-24,35.859,Rio Guayllabamba
2793,1987-08-25,35.533,Rio Guayllabamba
2794,1987-08-26,36.606,Rio Guayllabamba
2795,1987-08-27,35.974,Rio Guayllabamba
2796,1987-08-28,42.71,Rio Guayllabamba
2797,1987-08-29,63.97,Rio Guayllabamba
2798,1987-08-30,75.626,Rio Guayllabamba
2799,1987-08-31,67.043,Rio Guayllabamba
2800,1987-09-01,50.958,Rio Guayllabamba
2801,1987-09-02,62.08,Rio Guayllabamba
2802,1987-09-03,105.821,Rio Guayllabamba
2803,1987-09-04,83.596,Rio Guayllabamba
2804,1987-09-05,70.072,Rio Guayllabamba
2805,1987-09-06,94.803,Rio Guayllabamba
2806,1987-09-07,66.81,Rio Guayllabamba
2807,1987-09-08,66.795,Rio Guayllabamba
2808,1987-09-09,71.658,Rio Guayllabamba
2809,1987-09-10,55.182,Rio Guayllabamba
2810,1987-09-11,53.244,Rio Guayllabamba
2811,1987-09-12,55.377,Rio Guayllabamba
2812,1987-09-13,48.17,Rio Guayllabamba
2813,1987-09-14,45.845,Rio Guayllabamba
2814,1987-09-15,54.496,Rio Guayllabamba
2815,1987-09-16,54.039,Rio Guayllabamba
2816,1987-09-17,46.599,Rio Guayllabamba
2817,1987-09-18,44.761,Rio Guayllabamba
2818,1987-09-19,45.723,Rio Guayllabamba
2819,1987-09-20,60.912,Rio Guayllabamba
2820,1987-09-21,88.352,Rio Guayllabamba
2821,1987-09-22,91.294,Rio Guayllabamba
2822,1987-09-23,99.423,Rio Guayllabamba
2823,1987-09-24,97.647,Rio Guayllabamba
2824,1987-09-25,108.126,Rio Guayllabamba
2825,1987-09-26,130.652,Rio Guayllabamba
2826,1987-09-27,125.264,Rio Guayllabamba
2827,1987-09-28,108.396,Rio Guayllabamba
2828,1987-09-29,77.367,Rio Guayllabamba
2829,1987-09-30,83.632,Rio Guayllabamba
2830,1987-10-01,113.398,Rio Guayllabamba
2831,1987-10-02,119.879,Rio Guayllabamba
2832,1987-10-03,226.374,Rio Guayllabamba
2833,1987-10-04,238.106,Rio Guayllabamba
2834,1987-10-05,146.754,Rio Guayllabamba
2835,1987-10-06,199.116,Rio Guayllabamba
2836,1987-10-07,141.691,Rio Guayllabamba
2837,1987-10-08,97.905,Rio Guayllabamba
2838,1987-10-09,97.505,Rio Guayllabamba
2839,1987-10-10,137.08,Rio Guayllabamba
2840,1987-10-11,128.564,Rio Guayllabamba
2841,1987-10-12,84.612,Rio Guayllabamba
2842,1987-10-13,93.943,Rio Guayllabamba
2843,1987-10-14,119.142,Rio Guayllabamba
2844,1987-10-15,143.221,Rio Guayllabamba
2845,1987-10-16,149.451,Rio Guayllabamba
2846,1987-10-17,118.732,Rio Guayllabamba
2847,1987-10-18,146.647,Rio Guayllabamba
2848,1987-10-19,158.624,Rio Guayllabamba
2849,1987-10-20,115.117,Rio Guayllabamba
2850,1987-10-21,107.463,Rio Guayllabamba
2851,1987-10-22,112.632,Rio Guayllabamba
2852,1987-10-23,115.053,Rio Guayllabamba
2853,1987-10-24,118.027,Rio Guayllabamba
2854,1987-10-25,128.231,Rio Guayllabamba
2855,1987-10-26,112.326,Rio Guayllabamba
2856,1987-10-27,110.698,Rio Guayllabamba
2857,1987-10-28,196.562,Rio Guayllabamba
2858,1987-10-29,248.497,Rio Guayllabamba
2859,1987-10-30,203.514,Rio Guayllabamba
2860,1987-10-31,189.984,Rio Guayllabamba
2861,1987-11-01,154.267,Rio Guayllabamba
2862,1987-11-02,135.558,Rio Guayllabamba
2863,1987-11-03,144.4,Rio Guayllabamba
2864,1987-11-04,155.909,Rio Guayllabamba
2865,1987-11-05,131.993,Rio Guayllabamba
2866,1987-11-06,141.114,Rio Guayllabamba
2867,1987-11-07,100.642,Rio Guayllabamba
2868,1987-11-08,117.813,Rio Guayllabamba
2869,1987-11-09,122.097,Rio Guayllabamba
2870,1987-11-10,68.623,Rio Guayllabamba
2871,1987-11-11,63.178,Rio Guayllabamba
2872,1987-11-12,63.766,Rio Guayllabamba
2873,1987-11-13,80.874,Rio Guayllabamba
2874,1987-11-14,127.194,Rio Guayllabamba
2875,1987-11-15,161.901,Rio Guayllabamba
2876,1987-11-16,151.109,Rio Guayllabamba
2877,1987-11-17,106.788,Rio Guayllabamba
2878,1987-11-18,107.588,Rio Guayllabamba
2879,1987-11-19,119.482,Rio Guayllabamba
2880,1987-11-20,114.879,Rio Guayllabamba
2881,1987-11-21,127.234,Rio Guayllabamba
2882,1987-11-22,140.31,Rio Guayllabamba
2883,1987-11-23,128.372,Rio Guayllabamba
2884,1987-11-24,116.509,Rio Guayllabamba
2885,1987-11-25,132.342,Rio Guayllabamba
2886,1987-11-26,142.079,Rio Guayllabamba
2887,1987-11-27,76.805,Rio Guayllabamba
2888,1987-11-28,86.585,Rio Guayllabamba
2889,1987-11-29,69.826,Rio Guayllabamba
2890,1987-11-30,116.663,Rio Guayllabamba
2891,1987-12-01,216.187,Rio Guayllabamba
2892,1987-12-02,226.909,Rio Guayllabamba
2893,1987-12-03,219.238,Rio Guayllabamba
2894,1987-12-04,221.884,Rio Guayllabamba
2895,1987-12-05,158.423,Rio Guayllabamba
2896,1987-12-06,124.384,Rio Guayllabamba
2897,1987-12-07,65.69,Rio Guayllabamba
2898,1987-12-08,76.957,Rio Guayllabamba
2899,1987-12-09,122.585,Rio Guayllabamba
2900,1987-12-10,188.901,Rio Guayllabamba
2901,1987-12-11,179.311,Rio Guayllabamba
2902,1987-12-12,132.024,Rio Guayllabamba
2903,1987-12-13,126.445,Rio Guayllabamba
2904,1987-12-14,96.134,Rio Guayllabamba
2905,1987-12-15,91.97,Rio Guayllabamba
2906,1987-12-16,74.338,Rio Guayllabamba
2907,1987-12-17,66.374,Rio Guayllabamba
2908,1987-12-18,64.675,Rio Guayllabamba
2909,1987-12-19,65.43,Rio Guayllabamba
2910,1987-12-20,55.578,Rio Guayllabamba
2911,1987-12-21,50.866,Rio Guayllabamba
2912,1987-12-22,68.503,Rio Guayllabamba
2913,1987-12-23,94.834,Rio Guayllabamba
2914,1987-12-24,73.983,Rio Guayllabamba
2915,1987-12-25,55.925,Rio Guayllabamba
2916,1987-12-26,50.554,Rio Guayllabamba
2917,1987-12-27,55.049,Rio Guayllabamba
2918,1987-12-28,74.79,Rio Guayllabamba
2919,1987-12-29,118.577,Rio Guayllabamba
2920,1987-12-30,120.724,Rio Guayllabamba
2921,1987-12-31,135.319,Rio Guayllabamba
2922,1988-01-01,168.304,Rio Guayllabamba
2923,1988-01-02,90.824,Rio Guayllabamba
2924,1988-01-03,88.305,Rio Guayllabamba
2925,1988-01-04,67.019,Rio Guayllabamba
2926,1988-01-05,78.546,Rio Guayllabamba
2927,1988-01-06,107.028,Rio Guayllabamba
2928,1988-01-07,68.822,Rio Guayllabamba
2929,1988-01-08,54.997,Rio Guayllabamba
2930,1988-01-09,53.554,Rio Guayllabamba
2931,1988-01-10,78.703,Rio Guayllabamba
2932,1988-01-11,100.654,Rio Guayllabamba
2933,1988-01-12,110.725,Rio Guayllabamba
2934,1988-01-13,127.9,Rio Guayllabamba
2935,1988-01-14,102.409,Rio Guayllabamba
2936,1988-01-15,112.414,Rio Guayllabamba
2937,1988-01-16,209.304,Rio Guayllabamba
2938,1988-01-17,192.698,Rio Guayllabamba
2939,1988-01-18,120.172,Rio Guayllabamba
2940,1988-01-19,131.241,Rio Guayllabamba
2941,1988-01-20,198.152,Rio Guayllabamba
2942,1988-01-21,216.218,Rio Guayllabamba
2943,1988-01-22,207.617,Rio Guayllabamba
2944,1988-01-23,136.656,Rio Guayllabamba
2945,1988-01-24,129.155,Rio Guayllabamba
2946,1988-01-25,124.644,Rio Guayllabamba
2947,1988-01-26,125.969,Rio Guayllabamba
2948,1988-01-27,101.104,Rio Guayllabamba
2949,1988-01-28,77.997,Rio Guayllabamba
2950,1988-01-29,106.208,Rio Guayllabamba
2951,1988-01-30,162.676,Rio Guayllabamba
2952,1988-01-31,159.156,Rio Guayllabamba
2953,1988-02-01,93.773,Rio Guayllabamba
2954,1988-02-02,72.11,Rio Guayllabamba
2955,1988-02-03,92.32,Rio Guayllabamba
2956,1988-02-04,118.96,Rio Guayllabamba
2957,1988-02-05,132.067,Rio Guayllabamba
2958,1988-02-06,155.295,Rio Guayllabamba
2959,1988-02-07,155.628,Rio Guayllabamba
2960,1988-02-08,95.141,Rio Guayllabamba
2961,1988-02-09,83.225,Rio Guayllabamba
2962,1988-02-10,99.921,Rio Guayllabamba
2963,1988-02-11,123.71,Rio Guayllabamba
2964,1988-02-12,169.694,Rio Guayllabamba
2965,1988-02-13,241.319,Rio Guayllabamba
2966,1988-02-14,262.648,Rio Guayllabamba
2967,1988-02-15,234.567,Rio Guayllabamba
2968,1988-02-16,122.071,Rio Guayllabamba
2969,1988-02-17,90.41,Rio Guayllabamba
2970,1988-02-18,102.202,Rio Guayllabamba
2971,1988-02-19,108.617,Rio Guayllabamba
2972,1988-02-20,74.316,Rio Guayllabamba
2973,1988-02-21,65.552,Rio Guayllabamba
2974,1988-02-22,99.819,Rio Guayllabamba
2975,1988-02-23,153.54,Rio Guayllabamba
2976,1988-02-24,134.555,Rio Guayllabamba
2977,1988-02-25,127.59,Rio Guayllabamba
2978,1988-02-26,189.28,Rio Guayllabamba
2979,1988-02-27,226.383,Rio Guayllabamba
2980,1988-02-28,234.917,Rio Guayllabamba
2981,1988-02-29,161.827,Rio Guayllabamba
2982,1988-03-01,164.674,Rio Guayllabamba
2983,1988-03-02,141.818,Rio Guayllabamba
2984,1988-03-03,164.163,Rio Guayllabamba
2985,1988-03-04,242.707,Rio Guayllabamba
2986,1988-03-05,230.311,Rio Guayllabamba
2987,1988-03-06,128.335,Rio Guayllabamba
2988,1988-03-07,100.458,Rio Guayllabamba
2989,1988-03-08,90.489,Rio Guayllabamba
2990,1988-03-09,120.416,Rio Guayllabamba
2991,1988-03-10,154.135,Rio Guayllabamba
2992,1988-03-11,130.07,Rio Guayllabamba
2993,1988-03-12,86.752,Rio Guayllabamba
2994,1988-03-13,93.493,Rio Guayllabamba
2995,1988-03-14,105.599,Rio Guayllabamba
2996,1988-03-15,74.939,Rio Guayllabamba
2997,1988-03-16,62.891,Rio Guayllabamba
2998,1988-03-17,65.176,Rio Guayllabamba
2999,1988-03-18,83.518,Rio Guayllabamba
3000,1988-03-19,81.212,Rio Guayllabamba
3001,1988-03-20,63.366,Rio Guayllabamba
3002,1988-03-21,63.761,Rio Guayllabamba
3003,1988-03-22,76.274,Rio Guayllabamba
3004,1988-03-23,86.417,Rio Guayllabamba
3005,1988-03-24,81.05,Rio Guayllabamba
3006,1988-03-25,58.972,Rio Guayllabamba
3007,1988-03-26,57.517,Rio Guayllabamba
3008,1988-03-27,60.527,Rio Guayllabamba
3009,1988-03-28,62.797,Rio Guayllabamba
3010,1988-03-29,67.809,Rio Guayllabamba
3011,1988-03-30,71.693,Rio Guayllabamba
3012,1988-03-31,87.284,Rio Guayllabamba
3013,1988-04-01,89.948,Rio Guayllabamba
3014,1988-04-02,79.007,Rio Guayllabamba
3015,1988-04-03,88.141,Rio Guayllabamba
3016,1988-04-04,90.618,Rio Guayllabamba
3017,1988-04-05,126.51,Rio Guayllabamba
3018,1988-04-06,150.979,Rio Guayllabamba
3019,1988-04-07,275.328,Rio Guayllabamba
3020,1988-04-08,352.698,Rio Guayllabamba
3021,1988-04-09,180.737,Rio Guayllabamba
3022,1988-04-10,135.898,Rio Guayllabamba
3023,1988-04-11,186.386,Rio Guayllabamba
3024,1988-04-12,244.501,Rio Guayllabamba
3025,1988-04-13,282.189,Rio Guayllabamba
3026,1988-04-14,263.793,Rio Guayllabamba
3027,1988-04-15,227.344,Rio Guayllabamba
3028,1988-04-16,214.056,Rio Guayllabamba
3029,1988-04-17,197.534,Rio Guayllabamba
3030,1988-04-18,234.822,Rio Guayllabamba
3031,1988-04-19,206.28,Rio Guayllabamba
3032,1988-04-20,146.239,Rio Guayllabamba
3033,1988-04-21,219.937,Rio Guayllabamba
3034,1988-04-22,247.727,Rio Guayllabamba
3035,1988-04-23,181.371,Rio Guayllabamba
3036,1988-04-24,263.102,Rio Guayllabamba
3037,1988-04-25,298.928,Rio Guayllabamba
3038,1988-04-26,270.258,Rio Guayllabamba
3039,1988-04-27,266.042,Rio Guayllabamba
3040,1988-04-28,297.775,Rio Guayllabamba
3041,1988-04-29,274.305,Rio Guayllabamba
3042,1988-04-30,156.176,Rio Guayllabamba
3043,1988-05-01,168.83,Rio Guayllabamba
3044,1988-05-02,217.825,Rio Guayllabamba
3045,1988-05-03,272.613,Rio Guayllabamba
3046,1988-05-04,282.668,Rio Guayllabamba
3047,1988-05-05,263.478,Rio Guayllabamba
3048,1988-05-06,228.042,Rio Guayllabamba
3049,1988-05-07,218.691,Rio Guayllabamba
3050,1988-05-08,219.45,Rio Guayllabamba
3051,1988-05-09,219.598,Rio Guayllabamba
3052,1988-05-10,187.714,Rio Guayllabamba
3053,1988-05-11,173.909,Rio Guayllabamba
3054,1988-05-12,162.896,Rio Guayllabamba
3055,1988-05-13,178.147,Rio Guayllabamba
3056,1988-05-14,169.83,Rio Guayllabamba
3057,1988-05-15,150.228,Rio Guayllabamba
3058,1988-05-16,158.602,Rio Guayllabamba
3059,1988-05-17,182.183,Rio Guayllabamba
3060,1988-05-18,205.246,Rio Guayllabamba
3061,1988-05-19,238.3,Rio Guayllabamba
3062,1988-05-20,246.371,Rio Guayllabamba
3063,1988-05-21,207.292,Rio Guayllabamba
3064,1988-05-22,169.314,Rio Guayllabamba
3065,1988-05-23,153.459,Rio Guayllabamba
3066,1988-05-24,145.147,Rio Guayllabamba
3067,1988-05-25,114.022,Rio Guayllabamba
3068,1988-05-26,123.457,Rio Guayllabamba
3069,1988-05-27,200.538,Rio Guayllabamba
3070,1988-05-28,297.901,Rio Guayllabamba
3071,1988-05-29,322.481,Rio Guayllabamba
3072,1988-05-30,258.752,Rio Guayllabamba
3073,1988-05-31,150.4,Rio Guayllabamba
3074,1988-06-01,136.633,Rio Guayllabamba
3075,1988-06-02,146.561,Rio Guayllabamba
3076,1988-06-03,134.181,Rio Guayllabamba
3077,1988-06-04,117.172,Rio Guayllabamba
3078,1988-06-05,118.611,Rio Guayllabamba
3079,1988-06-06,111.115,Rio Guayllabamba
3080,1988-06-07,108.394,Rio Guayllabamba
3081,1988-06-08,112.379,Rio Guayllabamba
3082,1988-06-09,103.316,Rio Guayllabamba
3083,1988-06-10,95.924,Rio Guayllabamba
3084,1988-06-11,113.001,Rio Guayllabamba
3085,1988-06-12,127.835,Rio Guayllabamba
3086,1988-06-13,101.161,Rio Guayllabamba
3087,1988-06-14,93.34,Rio Guayllabamba
3088,1988-06-15,99.865,Rio Guayllabamba
3089,1988-06-16,121.097,Rio Guayllabamba
3090,1988-06-17,164.712,Rio Guayllabamba
3091,1988-06-18,175.449,Rio Guayllabamba
3092,1988-06-19,186.156,Rio Guayllabamba
3093,1988-06-20,239.249,Rio Guayllabamba
3094,1988-06-21,254.633,Rio Guayllabamba
3095,1988-06-22,156.076,Rio Guayllabamba
3096,1988-06-23,115.209,Rio Guayllabamba
3097,1988-06-24,156.307,Rio Guayllabamba
3098,1988-06-25,159.195,Rio Guayllabamba
3099,1988-06-26,118.448,Rio Guayllabamba
3100,1988-06-27,99.401,Rio Guayllabamba
3101,1988-06-28,86.227,Rio Guayllabamba
3102,1988-06-29,75.01,Rio Guayllabamba
3103,1988-06-30,79.896,Rio Guayllabamba
3104,1988-07-01,80.822,Rio Guayllabamba
3105,1988-07-02,84.349,Rio Guayllabamba
3106,1988-07-03,94.784,Rio Guayllabamba
3107,1988-07-04,112.255,Rio Guayllabamba
3108,1988-07-05,170.586,Rio Guayllabamba
3109,1988-07-06,202.985,Rio Guayllabamba
3110,1988-07-07,163.541,Rio Guayllabamba
3111,1988-07-08,127.887,Rio Guayllabamba
3112,1988-07-09,117.868,Rio Guayllabamba
3113,1988-07-10,99.087,Rio Guayllabamba
3114,1988-07-11,78.034,Rio Guayllabamba
3115,1988-07-12,92.035,Rio Guayllabamba
3116,1988-07-13,130.107,Rio Guayllabamba
3117,1988-07-14,179.083,Rio Guayllabamba
3118,1988-07-15,129.67,Rio Guayllabamba
3119,1988-07-16,81.175,Rio Guayllabamba
3120,1988-07-17,68.143,Rio Guayllabamba
3121,1988-07-18,62.149,Rio Guayllabamba
3122,1988-07-19,65.901,Rio Guayllabamba
3123,1988-07-20,73.733,Rio Guayllabamba
3124,1988-07-21,78.165,Rio Guayllabamba
3125,1988-07-22,110.093,Rio Guayllabamba
3126,1988-07-23,110.359,Rio Guayllabamba
3127,1988-07-24,68.15,Rio Guayllabamba
3128,1988-07-25,74.351,Rio Guayllabamba
3129,1988-07-26,105.407,Rio Guayllabamba
3130,1988-07-27,113.694,Rio Guayllabamba
3131,1988-07-28,77.668,Rio Guayllabamba
3132,1988-07-29,63.97,Rio Guayllabamba
3133,1988-07-30,68.037,Rio Guayllabamba
3134,1988-07-31,70.827,Rio Guayllabamba
3135,1988-08-01,67.588,Rio Guayllabamba
3136,1988-08-02,66.499,Rio Guayllabamba
3137,1988-08-03,75.588,Rio Guayllabamba
3138,1988-08-04,83.295,Rio Guayllabamba
3139,1988-08-05,71.456,Rio Guayllabamba
3140,1988-08-06,57.306,Rio Guayllabamba
3141,1988-08-07,67.495,Rio Guayllabamba
3142,1988-08-08,74.205,Rio Guayllabamba
3143,1988-08-09,79.349,Rio Guayllabamba
3144,1988-08-10,70.974,Rio Guayllabamba
3145,1988-08-11,65.963,Rio Guayllabamba
3146,1988-08-12,66.598,Rio Guayllabamba
3147,1988-08-13,73.804,Rio Guayllabamba
3148,1988-08-14,90.03,Rio Guayllabamba
3149,1988-08-15,83.928,Rio Guayllabamba
3150,1988-08-16,62.424,Rio Guayllabamba
3151,1988-08-17,63.979,Rio Guayllabamba
3152,1988-08-18,75.491,Rio Guayllabamba
3153,1988-08-19,79.706,Rio Guayllabamba
3154,1988-08-20,80.697,Rio Guayllabamba
3155,1988-08-21,80.202,Rio Guayllabamba
3156,1988-08-22,78.049,Rio Guayllabamba
3157,1988-08-23,72.24,Rio Guayllabamba
3158,1988-08-24,61.786,Rio Guayllabamba
3159,1988-08-25,51.004,Rio Guayllabamba
3160,1988-08-26,67.442,Rio Guayllabamba
3161,1988-08-27,85.244,Rio Guayllabamba
3162,1988-08-28,75.182,Rio Guayllabamba
3163,1988-08-29,60.982,Rio Guayllabamba
3164,1988-08-30,58.776,Rio Guayllabamba
3165,1988-08-31,81.613,Rio Guayllabamba
3166,1988-09-01,110.48,Rio Guayllabamba
3167,1988-09-02,106.132,Rio Guayllabamba
3168,1988-09-03,89.885,Rio Guayllabamba
3169,1988-09-04,66.1,Rio Guayllabamba
3170,1988-09-05,57.116,Rio Guayllabamba
3171,1988-09-06,55.199,Rio Guayllabamba
3172,1988-09-07,52.533,Rio Guayllabamba
3173,1988-09-08,74.332,Rio Guayllabamba
3174,1988-09-09,87.014,Rio Guayllabamba
3175,1988-09-10,106.585,Rio Guayllabamba
3176,1988-09-11,115.783,Rio Guayllabamba
3177,1988-09-12,124.879,Rio Guayllabamba
3178,1988-09-13,140.501,Rio Guayllabamba
3179,1988-09-14,167.824,Rio Guayllabamba
3180,1988-09-15,216.322,Rio Guayllabamba
3181,1988-09-16,142.766,Rio Guayllabamba
3182,1988-09-17,68.494,Rio Guayllabamba
3183,1988-09-18,83.664,Rio Guayllabamba
3184,1988-09-19,106.918,Rio Guayllabamba
3185,1988-09-20,143.128,Rio Guayllabamba
3186,1988-09-21,120.109,Rio Guayllabamba
3187,1988-09-22,70.892,Rio Guayllabamba
3188,1988-09-23,75.614,Rio Guayllabamba
3189,1988-09-24,81.085,Rio Guayllabamba
3190,1988-09-25,72.605,Rio Guayllabamba
3191,1988-09-26,72.869,Rio Guayllabamba
3192,1988-09-27,63.039,Rio Guayllabamba
3193,1988-09-28,54.707,Rio Guayllabamba
3194,1988-09-29,49.636,Rio Guayllabamba
3195,1988-09-30,53.475,Rio Guayllabamba
3196,1988-10-01,84.385,Rio Guayllabamba
3197,1988-10-02,127.312,Rio Guayllabamba
3198,1988-10-03,147.434,Rio Guayllabamba
3199,1988-10-04,174.361,Rio Guayllabamba
3200,1988-10-05,146.413,Rio Guayllabamba
3201,1988-10-06,71.283,Rio Guayllabamba
3202,1988-10-07,57.905,Rio Guayllabamba
3203,1988-10-08,67.691,Rio Guayllabamba
3204,1988-10-09,85.564,Rio Guayllabamba
3205,1988-10-10,71.64,Rio Guayllabamba
3206,1988-10-11,56.89,Rio Guayllabamba
